sentence1	sentence2	gold_label
A 1200 m hill is tall. A 800 m hill is short.	A 660 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 680 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 700 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 720 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 760 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 780 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 800 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1220 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1240 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1280 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1320 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1360 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1380 m mountain is tall.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 620 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 640 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 660 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 680 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 700 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 760 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 780 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 800 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1200 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1240 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1260 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1280 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1300 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1320 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1340 m mountain is short.	neutral
A 1200 m hill is tall. A 800 m hill is short.	A 1360 m mountain is short.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 62 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 64 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 66 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 68 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 70 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 72 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 76 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 78 cm creature is tall.	neutral
A 120 cm beaver is tall. A 80 cm beaver is short.	A 80 cm creature is tall.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2139 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2208 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2277 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2346 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2415 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2553 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2622 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2691 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2760 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4140 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4278 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4347 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4416 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4485 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4554 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4623 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4761 g cat is heavy.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2139 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2208 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2277 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2346 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2415 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2553 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2622 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 2760 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4209 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4278 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4347 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4485 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4623 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4692 g cat is light.	neutral
A 4140 g guitar is heavy. A 2760 g guitar is light.	A 4761 g cat is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 1964 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2028 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2092 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2156 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2220 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2284 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2348 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2412 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2476 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2540 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 3884 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4012 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4140 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4204 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4268 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4332 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4396 g basket is heavy.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 1964 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2028 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2156 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2220 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2348 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2412 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 2540 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 3884 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 3948 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4012 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4076 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4140 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4204 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4268 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4332 g basket is light.	neutral
A 3820 g cod is heavy. A 2540 g cod is light.	A 4396 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 818 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 844 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 870 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 922 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 974 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1000 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1520 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1546 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1598 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1624 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1650 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1676 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1728 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1754 g basket is heavy.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 766 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 792 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 818 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 844 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 896 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 922 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 974 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1000 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1520 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1546 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1572 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1598 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1624 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1702 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1728 g basket is light.	neutral
A 1520 g mirror is heavy. A 1000 g mirror is light.	A 1754 g basket is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 124 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 128 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 132 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 144 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 152 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 156 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 160 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 244 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 248 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 252 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 256 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 260 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 264 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 268 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 272 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 276 g walnut is heavy.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 124 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 128 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 132 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 136 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 140 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 144 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 148 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 152 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 156 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 160 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 240 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 244 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 248 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 252 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 256 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 260 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 268 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 272 g walnut is light.	neutral
A 240 g goat is heavy. A 160 g goat is light.	A 276 g walnut is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 768 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 792 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 816 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 840 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 864 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 888 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 912 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 936 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 960 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1440 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1464 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1488 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1512 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1536 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1560 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1584 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1608 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 1656 kg sculpture is heavy.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 744 kg sculpture is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 768 kg sculpture is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 792 kg sculpture is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 816 kg sculpture is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 840 kg sculpture is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 864 kg sculpture is light.	neutral
A 1440 kg elephant is heavy. A 960 kg elephant is light.	A 960 kg sculpture is light.	neutral
